tconst,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff
tt0988849,5337,Donkey Punch,2008.0,52,52,24.0,12577.0,90.0,0.0,0,1,0.0,9.0
tt0990407,6900,The Green Hornet,2011.0,44,233,43.0,116318.0,119.0,0.0,0,1,0.0,0.0
tt0995740,1591,No Smoking,2007.0,46,13,62.0,1710.0,127.0,0.0,0,1,0.0,1.0
tt0995868,11056,Pelé: Birth of a Legend,2016.0,30,30,68.0,1522.0,107.0,0.0,0,1,0.0,0.0
tt0996605,9267,Love Songs,2008.0,61,57,78.0,6074.0,95.0,0.0,0,1,1.0,4.0
tt0997047,4529,College Road Trip,2008.0,12,73,50.0,191376.0,82.0,0.0,0,1,0.0,1.0
tt1001562,16394,Witless Protection,2008.0,4,28,46.0,11421.0,97.0,0.0,0,1,0.0,2.0
tt1002563,15115,The Young Messiah,2016.0,46,37,65.0,5938.0,103.0,0.0,0,1,0.0,8.0
tt10050782,6861,Grass Is Greener,,100,7,,,97.0,1.0,0,1,,0.0
tt1007950,5223,Diminished Capacity,2008.0,35,31,37.0,27665.0,87.0,0.0,0,1,0.0,5.0
tt1010048,12683,Slumdog Millionaire,2008.0,91,284,90.0,1155518.0,121.0,1.0,1,1,0.0,1.0
tt1014774,12473,A Shine of Rainbows,2010.0,44,9,70.0,660.0,100.0,0.0,0,1,1.0,1.0
tt1014775,96,Beverly Hills Chihuahua,2008.0,40,97,52.0,186544.0,91.0,0.0,0,1,0.0,0.0
tt1014809,15741,Until the Light Takes Us,2009.0,46,24,57.0,898.0,93.0,0.0,0,1,1.0,0.0
tt1016164,4596,Confessions of a Superhero,2007.0,100,12,73.0,3214.0,93.0,1.0,0,1,0.0,1.0
tt1016241,12943,Splintered,,25,8,10.0,192.0,85.0,0.0,0,1,,0.0
tt1016268,5714,Enron: The Smartest Guys in the Room,2005.0,97,119,87.0,32514.0,110.0,1.0,1,1,0.0,0.0
tt1020072,12289,Selma,2014.0,99,301,86.0,61321.0,127.0,1.0,1,1,0.0,1.0
tt1023490,7738,Il Divo,2009.0,92,49,80.0,4440.0,117.0,1.0,1,1,1.0,7.0
tt1028532,6989,Hachi: A Dog's Tale,2009.0,64,28,84.0,14712.0,93.0,0.0,0,1,0.0,0.0
tt1028576,12267,Secretariat,2010.0,63,151,76.0,49936.0,116.0,0.0,0,1,0.0,7.0
tt1029231,8594,Krrish 3,2013.0,69,13,52.0,2035.0,150.0,0.0,0,1,0.0,2.0
tt1029360,11283,Poltergeist,2015.0,31,129,22.0,36994.0,93.0,0.0,0,1,0.0,0.0
tt1032755,11927,RocknRolla,2008.0,60,147,71.0,56766.0,114.0,0.0,0,1,0.0,0.0
tt1032815,1651,I Love You Beth Cooper,2009.0,13,119,32.0,264238.0,102.0,0.0,0,1,0.0,0.0
tt1032821,1702,Tyson,2009.0,85,144,79.0,6989.0,90.0,1.0,1,1,1.0,0.0
tt10333426,1122,Bliss,1997.0,46,13,54.0,1185.0,103.0,0.0,0,1,1.0,0.0
tt1034032,6493,Gamer,2009.0,30,80,39.0,251878.0,95.0,0.0,0,1,0.0,0.0
tt1034419,16237,White Lightnin',2009.0,81,16,72.0,587.0,84.0,1.0,0,1,0.0,8.0
tt1046163,100,My Best Friend's Girl,2008.0,14,59,46.0,86580.0,101.0,0.0,0,1,0.0,0.0
tt1046173,6613,G.I. Joe: The Rise of Cobra,2009.0,34,166,50.0,995900.0,118.0,0.0,0,1,0.0,0.0
tt1047007,16576,Young@Heart,2007.0,88,104,91.0,5402.0,107.0,1.0,1,1,0.0,0.0
tt1049400,236,Outrage,2009.0,78,60,76.0,6681.0,90.0,1.0,1,1,0.0,0.0
tt1050739,11889,Roadside Romeo,2008.0,50,6,49.0,568.0,93.0,0.0,0,1,0.0,0.0
tt1057500,7980,Invictus,2009.0,76,242,75.0,211875.0,134.0,1.0,1,1,0.0,0.0
tt1058743,11350,Pretty Bird,2008.0,20,5,17.0,405.0,96.0,0.0,0,1,0.0,24.0
tt1059836,15456,Transit,2012.0,50,8,30.0,750.0,88.0,0.0,0,1,0.0,0.0
tt1064932,16103,Welcome to the Sticks,2008.0,67,9,78.0,21976.0,106.0,0.0,0,1,0.0,0.0
tt1068646,13878,The Class,2008.0,96,158,82.0,12566.0,128.0,1.0,1,1,0.0,0.0
tt1075747,8261,Jonah Hex,2010.0,12,150,20.0,170670.0,84.0,0.0,0,1,0.0,3.0
tt1078188,3734,Boy A,2007.0,88,59,87.0,36138.0,99.0,1.0,1,1,0.0,3.0
tt1078940,4669,Couples Retreat,2009.0,10,162,39.0,293605.0,107.0,0.0,0,1,0.0,6.0
tt1079980,1757,Death in Love,2009.0,47,19,34.0,10943.0,96.0,0.0,0,1,1.0,1.0
tt1086216,15660,Uncertainty,2009.0,50,26,33.0,2482.0,101.0,0.0,0,1,1.0,0.0
tt10915286,13509,Tell Me Who I Am,2019.0,96,23,90.0,31.0,85.0,1.0,0,1,0.0,1.0
tt1092005,6764,Golmaal Returns,2008.0,0,6,33.0,1843.0,135.0,0.0,0,1,0.0,0.0
tt1093842,1622,My Winnipeg,2007.0,95,91,77.0,4100.0,80.0,1.0,1,1,0.0,0.0
tt1095442,6809,Goodbye Solo,2009.0,94,108,82.0,4930.0,91.0,1.0,1,1,1.0,0.0
tt1100051,3275,Bereavement,2011.0,44,18,29.0,2957.0,103.0,0.0,0,1,1.0,6.0
tt1103153,8470,Killers,2010.0,10,107,41.0,139429.0,100.0,0.0,0,1,0.0,0.0
tt1103273,11050,Peep World,2011.0,25,28,22.0,8619.0,79.0,0.0,0,1,1.0,0.0
tt1103982,6651,The Girlfriend Experience,2009.0,67,139,35.0,33122.0,77.0,0.0,0,1,0.0,0.0
tt1114677,7045,Hannah Montana: The Movie,2009.0,43,132,67.0,379867.0,92.0,0.0,0,1,0.0,10.0
tt1119646,211,The Hangover,2009.0,78,238,84.0,942870.0,100.0,1.0,1,1,0.0,0.0
tt1120985,3622,Blue Valentine,2010.0,87,203,77.0,59087.0,114.0,1.0,1,1,0.0,2.0
tt1122614,2629,And Everything Is Going Fine,2010.0,91,33,72.0,1219.0,89.0,1.0,0,1,0.0,0.0
tt1125849,15106,The Wrestler,2008.0,98,228,88.0,140431.0,109.0,1.0,1,1,0.0,0.0
tt1127221,1796,Not Forgotten,2009.0,15,13,17.0,4470.0,97.0,0.0,0,1,0.0,1.0
tt1129428,10122,Mum & Dad,2008.0,78,9,,,85.0,1.0,0,1,0.0,1.0
tt1130884,1646,Shutter Island,2010.0,68,253,76.0,2373625.0,138.0,0.0,0,1,0.0,0.0
tt1130964,13649,The 5th Quarter,2011.0,57,7,62.0,1080.0,98.0,0.0,0,1,1.0,3.0
tt1131724,1868,2:22,2017.0,22,9,37.0,574.0,99.0,0.0,0,1,0.0,1.0
tt1132620,14159,The Girl with the Dragon Tattoo,2009.0,85,187,87.0,50956.0,154.0,1.0,1,1,0.0,2.0
tt1134674,16626,ZMD: Zombies of Mass Destruction,2009.0,67,6,34.0,2585.0,89.0,0.0,0,1,0.0,0.0
tt1142433,11305,Post Grad,2009.0,8,99,27.0,188303.0,88.0,0.0,0,1,0.0,0.0
tt1142798,13596,The Family That Preys,2008.0,52,42,61.0,50276.0,109.0,0.0,0,1,0.0,2.0
tt1144539,3295,Best Worst Movie,2010.0,94,66,84.0,3328.0,93.0,1.0,1,1,1.0,0.0
tt1148200,4200,Chain Letter,2010.0,29,14,46.0,2764.0,86.0,0.0,0,1,0.0,2.0
tt1151309,3405,"Bigger, Stronger, Faster*",2008.0,96,76,81.0,106399.0,106.0,1.0,1,1,0.0,1.0
tt1151922,218,Miss March,2009.0,5,80,30.0,79376.0,90.0,0.0,0,1,0.0,0.0
tt1152758,1671,Dear Zachary: A Letter to a Son About His Father,2008.0,94,51,96.0,7128.0,95.0,1.0,1,1,0.0,0.0
tt1153706,4852,Dance Flick,2009.0,18,95,30.0,348186.0,83.0,0.0,0,1,0.0,0.0
tt1160368,1817,12 Rounds,2009.0,30,71,45.0,84143.0,107.0,0.0,0,1,0.0,1.0
tt1164999,3454,Biutiful,2010.0,66,151,74.0,21365.0,148.0,0.0,0,1,0.0,0.0
tt1170358,14255,The Hobbit: The Desolation of Smaug,2013.0,74,237,85.0,264021.0,161.0,0.0,1,1,0.0,0.0
tt1172570,3872,Bronson,2009.0,76,80,74.0,17170.0,92.0,1.0,1,1,1.0,0.0
tt1172587,5088,Delhi Safari,2012.0,14,14,35.0,271.0,96.0,0.0,0,1,0.0,0.0
tt1174730,4401,City Island,2010.0,81,101,79.0,29933.0,100.0,1.0,1,1,1.0,4.0
tt1176252,7584,Hunger,2008.0,90,127,83.0,74257.0,92.0,1.0,1,1,1.0,9.0
tt1179933,1265,10 Cloverfield Lane,2016.0,90,301,79.0,60607.0,90.0,1.0,1,1,0.0,13.0
tt1185836,1701,Adam,2009.0,66,131,72.0,24580.0,99.0,0.0,0,1,0.0,0.0
tt1186369,9173,Lorna's Silence,2008.0,85,96,69.0,4690.0,105.0,1.0,1,1,0.0,0.0
tt1186830,2334,Agora,2010.0,53,91,65.0,21907.0,126.0,0.0,0,1,1.0,1.0
tt1189073,14867,The Skin I Live In,2011.0,81,175,84.0,27011.0,117.0,1.0,1,1,0.0,3.0
tt1189340,9009,The Lincoln Lawyer,2011.0,84,170,82.0,68543.0,118.0,1.0,1,1,0.0,0.0
tt1191138,15211,Thoda Pyaar Thoda Magic,2008.0,88,8,53.0,2196.0,145.0,1.0,0,1,0.0,0.0
tt1196134,4705,Crazy on the Outside,2010.0,8,12,28.0,3355.0,96.0,0.0,0,1,0.0,0.0
tt1204342,14588,The Muppets,2011.0,95,224,80.0,89661.0,102.0,1.0,1,1,0.0,18.0
tt1210166,9946,Moneyball,2011.0,94,259,86.0,91461.0,133.0,1.0,1,1,0.0,0.0
tt1211837,5302,Doctor Strange,2016.0,89,358,86.0,109580.0,130.0,1.0,1,1,0.0,15.0
tt1212436,2955,The Back-up Plan,2010.0,18,145,46.0,135533.0,104.0,0.0,0,1,0.0,0.0
tt1212974,195,Bitch Slap,2010.0,29,17,29.0,10342.0,104.0,0.0,0,1,1.0,5.0
tt1213644,5250,Disaster Movie,2008.0,1,74,21.0,128287.0,88.0,0.0,0,1,0.0,1.0
tt1217613,3104,Battle: Los Angeles,2011.0,36,206,48.0,93646.0,116.0,0.0,0,1,0.0,0.0
tt1220213,220,Grace,2009.0,70,30,31.0,10263.0,84.0,0.0,0,1,0.0,1.0
tt1220628,7655,I Hope They Serve Beer in Hell,2009.0,20,35,42.0,5075.0,105.0,0.0,0,1,0.0,0.0
tt1220634,11740,Resident Evil: Afterlife,2010.0,22,103,49.0,128223.0,97.0,0.0,0,1,0.0,1.0
tt1223236,2286,African Cats,2011.0,73,77,77.0,17365.0,89.0,0.0,0,1,0.0,0.0
tt1226240,2076,A Late Quartet,2012.0,76,113,71.0,9471.0,105.0,1.0,1,1,0.0,0.0
tt1229822,8119,Jane Eyre,2011.0,84,164,76.0,33275.0,121.0,1.0,1,1,0.0,1.0
tt1235841,12540,Sidewalls,2011.0,67,9,82.0,1234.0,92.0,0.0,0,1,0.0,3.0
tt1241325,10615,Objectified,2009.0,81,16,76.0,1340.0,76.0,1.0,0,1,0.0,1.0
tt1244754,4623,Conviction,2010.0,67,186,70.0,32756.0,107.0,0.0,0,1,0.0,0.0
tt1247662,6785,The Good Guy,2009.0,35,26,30.0,2501.0,91.0,0.0,0,1,0.0,11.0
tt1247704,16424,Women in Trouble,2009.0,29,24,28.0,1877.0,95.0,0.0,0,1,0.0,3.0
tt1251743,12099,Salvation Boulevard,2011.0,21,34,23.0,1325.0,95.0,0.0,0,1,0.0,1.0
tt1254696,1720,Splinterheads,2009.0,27,11,50.0,713.0,94.0,0.0,0,1,0.0,0.0
tt1255953,7863,Incendies,2011.0,93,121,92.0,17842.0,130.0,1.0,1,1,1.0,1.0
tt1263670,4701,Crazy Heart,2009.0,90,205,76.0,124750.0,112.0,1.0,1,1,0.0,0.0
tt1268809,10435,Night of the Demons,2010.0,31,16,25.0,13505.0,93.0,0.0,0,1,1.0,0.0
tt1270277,13381,Sympathy for Delicious,2011.0,31,26,40.0,1824.0,101.0,0.0,0,1,1.0,5.0
tt1270761,5346,Don't Be Afraid Of The Dark,2011.0,59,172,34.0,40578.0,76.0,0.0,0,1,1.0,23.0
tt1273678,12968,The Spy Next Door,2010.0,12,90,40.0,106240.0,94.0,0.0,0,1,0.0,0.0
tt1276419,5678,A Royal Affair,2012.0,90,109,82.0,16943.0,137.0,1.0,1,1,0.0,0.0
tt1276962,7549,How To Make Money Selling Drugs,2013.0,77,39,91.0,7878.0,96.0,1.0,0,1,1.0,0.0
tt1277737,13130,The Stoning of Soraya M.,2009.0,59,86,87.0,6658.0,114.0,0.0,0,1,1.0,2.0
tt1284028,9270,Love the Beast,2009.0,61,23,72.0,733.0,92.0,0.0,0,1,0.0,0.0
tt1285009,14911,The Strangers: Prey At Night,2018.0,39,113,35.0,2008.0,,0.0,0,1,0.0,
tt1285016,13628,The Social Network,2010.0,96,313,86.0,203519.0,120.0,1.0,1,1,0.0,0.0
tt1285241,5331,Don 2,2011.0,69,13,72.0,4543.0,105.0,0.0,0,1,0.0,43.0
tt1290138,6325,Frank & Lola,2016.0,69,42,38.0,2351.0,88.0,0.0,0,1,0.0,0.0
tt1291150,13497,Teenage Mutant Ninja Turtles,2014.0,22,151,51.0,131934.0,101.0,0.0,0,1,0.0,0.0
tt1291549,9686,Meet Monica Velour,2011.0,48,29,33.0,740.0,97.0,0.0,0,1,1.0,1.0
tt1293751,4139,Casting By,2013.0,94,16,79.0,1030.0,89.0,1.0,0,1,1.0,0.0
tt1294970,13683,The Angriest Man in Brooklyn,2014.0,9,32,29.0,4578.0,87.0,0.0,0,1,0.0,4.0
tt1296373,14112,The FP,2012.0,45,22,54.0,733.0,83.0,0.0,0,1,1.0,1.0
tt1296899,15948,Wake Wood,,80,25,39.0,1770.0,90.0,1.0,0,1,,0.0
tt1301990,5800,Every Day,2011.0,34,32,24.0,4901.0,90.0,0.0,0,1,1.0,3.0
tt1302067,16536,Yogi Bear,2010.0,13,103,34.0,56189.0,82.0,0.0,0,1,0.0,1.0
tt1305591,9571,Mars Needs Moms,2011.0,37,114,40.0,27695.0,88.0,0.0,0,1,0.0,0.0
tt1307873,13754,The Big Bang,2011.0,19,16,25.0,1436.0,101.0,0.0,0,1,1.0,0.0
tt1308729,3932,Bullet to the Head,2013.0,46,140,39.0,27815.0,91.0,0.0,0,1,1.0,1.0
tt1313092,2667,Animal Kingdom,2010.0,94,161,83.0,29796.0,112.0,1.0,1,1,0.0,1.0
tt1315981,1795,A Single Man,2009.0,85,190,81.0,58164.0,101.0,1.0,1,1,0.0,2.0
tt1316622,16472,Wrecked,2011.0,48,27,24.0,4756.0,91.0,0.0,0,1,1.0,0.0
tt1320261,6963,Gulliver's Travels,2010.0,20,119,27.0,61870.0,87.0,0.0,0,1,0.0,2.0
tt1320291,14771,The Reef,2010.0,79,19,40.0,2340.0,88.0,1.0,0,1,0.0,6.0
tt1321509,5026,Death at a Funeral,2010.0,42,137,45.0,102951.0,92.0,0.0,0,1,0.0,0.0
tt1323594,1766,Despicable Me,2010.0,81,197,82.0,267208.0,95.0,1.0,1,1,0.0,0.0
tt1327628,16272,Whores' Glory,2012.0,87,23,74.0,726.0,119.0,1.0,0,1,1.0,9.0
tt1331025,12302,The September Issue,2009.0,83,114,71.0,49591.0,90.0,1.0,1,1,0.0,0.0
tt1333125,10050,Movie 43,2013.0,5,88,24.0,35585.0,97.0,0.0,0,1,0.0,3.0
tt1334260,10369,Never Let Me Go,2010.0,69,177,70.0,37819.0,104.0,0.0,0,1,0.0,1.0
tt1340107,7791,In A Better World,2011.0,78,121,86.0,7163.0,113.0,1.0,1,1,1.0,5.0
tt1341340,2165,A Warrior's Heart,2011.0,17,12,54.0,1629.0,95.0,0.0,0,1,0.0,9.0
tt1343092,14192,The Great Gatsby,2013.0,48,288,67.0,209543.0,142.0,0.0,0,1,0.0,1.0
tt1343727,5459,Dredd,2012.0,79,159,72.0,153503.0,95.0,1.0,1,1,0.0,0.0
tt1352852,16530,The Yes Men Fix the World,2009.0,75,57,78.0,1478.0,87.0,1.0,1,1,0.0,0.0
tt1355638,14753,The Rabbi's Cat,2012.0,94,16,75.0,1237.0,89.0,1.0,0,1,1.0,11.0
tt1368440,3765,Branded,2012.0,9,11,24.0,4799.0,106.0,0.0,0,1,0.0,6.0
tt1368491,15695,Undertow,2010.0,88,32,90.0,1846.0,100.0,1.0,0,1,1.0,3.0
tt1369706,15041,The Ward,2011.0,33,72,26.0,12646.0,86.0,0.0,0,1,1.0,3.0
tt1376213,13657,The Adventurer: The Curse of the Midas Box,2014.0,20,15,37.0,939.0,98.0,0.0,0,1,1.0,2.0
tt1377278,5078,Defamation,2009.0,85,20,75.0,249.0,94.0,1.0,0,1,0.0,3.0
tt1389072,5407,Downsizing,2017.0,48,288,22.0,9472.0,,0.0,0,1,0.0,
tt1391092,9582,Marwencol,2010.0,98,62,87.0,2435.0,83.0,1.0,1,1,0.0,1.0
tt1391137,16283,Why Did I Get Married Too,2010.0,27,48,68.0,119385.0,120.0,0.0,0,1,0.0,1.0
tt1392190,9354,Mad Max: Fury Road,2015.0,97,410,85.0,127428.0,120.0,1.0,1,1,0.0,0.0
tt1392197,9560,Marmaduke,2010.0,9,101,42.0,78282.0,88.0,0.0,0,1,0.0,11.0
tt1396219,10857,Outcast,,64,11,30.0,607.0,93.0,0.0,0,1,,5.0
tt1397514,8279,Journey 2: The Mysterious Island,2012.0,44,131,59.0,212486.0,94.0,0.0,0,1,0.0,0.0
tt1398426,13144,Straight Outta Compton,2015.0,88,237,91.0,75722.0,147.0,1.0,1,1,0.0,0.0
tt1402488,7065,Happy Feet Two,2011.0,45,120,61.0,90899.0,99.0,0.0,0,1,0.0,18.0
tt1403865,15528,True Grit,2010.0,96,270,85.0,158000.0,110.0,1.0,1,1,0.0,0.0
tt1403981,1730,Remember Me,2010.0,27,138,69.0,411586.0,112.0,0.0,0,1,0.0,1.0
tt1403988,13620,The Romantics,2010.0,14,35,21.0,14746.0,96.0,0.0,0,1,0.0,1.0
tt1408101,13007,Star Trek Into Darkness,2013.0,84,284,89.0,312591.0,131.0,1.0,1,1,0.0,1.0
tt1410051,11755,Retreat,2011.0,62,13,41.0,3070.0,90.0,0.0,0,1,0.0,0.0
tt1414382,16544,You Again,2010.0,17,93,43.0,59520.0,105.0,0.0,0,1,0.0,0.0
tt1417592,11047,Pearl Jam Twenty,2011.0,68,28,89.0,2494.0,120.0,0.0,0,1,0.0,1.0
tt1418646,3261,Beneath Hill 60,2010.0,85,13,77.0,2138.0,122.0,1.0,0,1,0.0,0.0
tt1418712,10867,Outpost: Black Sun,2012.0,20,5,15.0,188.0,99.0,0.0,0,1,0.0,2.0
tt1430607,2801,Arthur Christmas,2011.0,92,167,76.0,40451.0,97.0,1.0,1,1,0.0,0.0
tt1430612,3806,Brick Mansions,2014.0,26,94,47.0,26286.0,90.0,0.0,0,1,0.0,0.0
tt1433822,13689,The Apparition,2012.0,3,62,24.0,23542.0,83.0,0.0,0,1,0.0,0.0
tt1434447,11922,Rocket Singh - Salesman of the Year,2009.0,83,6,67.0,1545.0,156.0,1.0,0,1,0.0,6.0
tt1436559,9274,Love Wedding Marriage,2011.0,0,19,28.0,2802.0,91.0,0.0,0,1,0.0,1.0
tt1438173,2999,Bait,2012.0,47,34,28.0,1942.0,94.0,0.0,0,1,0.0,1.0
tt1438216,10792,Oranges And Sunshine,2011.0,69,71,70.0,3524.0,105.0,0.0,0,1,1.0,0.0
tt1438298,6980,Guzaarish,2010.0,67,9,71.0,1803.0,135.0,0.0,0,1,0.0,9.0
tt1440732,3240,Bel Ami,2012.0,27,93,29.0,9271.0,102.0,0.0,0,1,0.0,0.0
tt1441953,13543,Testament Of Youth,2015.0,84,124,78.0,9101.0,129.0,1.0,1,1,1.0,0.0
tt1450321,6074,Filth,2014.0,65,95,67.0,15839.0,97.0,0.0,0,1,1.0,0.0
tt1452628,15815,Vanishing On 7th Street,2011.0,47,58,21.0,17174.0,91.0,0.0,0,1,1.0,1.0
tt1454029,14247,The Help,2011.0,76,224,89.0,107640.0,137.0,1.0,1,1,0.0,9.0
tt1467304,7575,The Human Centipede (First Sequence),2010.0,50,94,25.0,17817.0,90.0,0.0,0,1,1.0,2.0
tt1470023,9332,MacGruber,2010.0,48,151,35.0,120127.0,90.0,0.0,0,1,0.0,0.0
tt1480658,5580,Eddie The Sleepwalking Cannibal,2013.0,61,18,53.0,323.0,90.0,0.0,0,1,1.0,0.0
tt1484114,11686,Reel Injun,2010.0,88,17,86.0,1476.0,88.0,1.0,0,1,1.0,3.0
tt1484521,1900,30 Beats,2012.0,5,22,15.0,1366.0,88.0,0.0,0,1,0.0,0.0
tt1486185,6648,Red Riding Hood,2011.0,10,205,39.0,75355.0,120.0,0.0,0,1,0.0,20.0
tt1487275,16249,The White Stripes Under Great White Northern Lights,2010.0,91,11,90.0,895.0,93.0,1.0,0,1,1.0,0.0
tt1488163,15468,Trash Humpers,2010.0,59,39,44.0,1003.0,74.0,0.0,0,1,1.0,4.0
tt1490017,14461,The LEGO Movie,2014.0,96,246,87.0,222445.0,101.0,1.0,1,1,0.0,1.0
tt1493157,10338,Nature Calls,2012.0,5,22,17.0,1913.0,85.0,0.0,0,1,0.0,6.0
tt1496422,14673,The Paperboy,2012.0,45,146,33.0,17118.0,106.0,0.0,0,1,0.0,1.0
tt1502404,5466,Drive Angry,2011.0,47,122,37.0,40262.0,107.0,0.0,0,1,0.0,3.0
tt1504319,11881,Road To Nowhere,2011.0,73,26,39.0,957.0,121.0,0.0,0,1,1.0,0.0
tt1504320,14396,The King's Speech,2010.0,95,292,92.0,144306.0,118.0,1.0,1,1,0.0,0.0
tt1506999,7152,Haywire,2012.0,80,190,41.0,43252.0,93.0,1.0,1,1,1.0,0.0
tt1515091,12451,Sherlock Holmes: A Game of Shadows,2011.0,60,222,77.0,168318.0,128.0,0.0,0,1,0.0,1.0
tt1520498,14639,The Oogieloves in The Big Balloon Adventure,2012.0,27,22,63.0,4899.0,86.0,0.0,0,1,0.0,2.0
tt1524131,8572,Knucklehead,2010.0,10,10,35.0,4655.0,100.0,0.0,0,1,0.0,0.0
tt1533084,14966,The Traveler,2010.0,20,5,16.0,675.0,91.0,0.0,0,1,0.0,5.0
tt1535109,4084,Captain Phillips,2013.0,93,268,89.0,152261.0,134.0,1.0,1,1,0.0,0.0
tt1535612,14876,The Son of No One,2011.0,16,37,22.0,5689.0,94.0,0.0,0,1,0.0,4.0
tt1536044,10958,Paranormal Activity 2,2010.0,59,135,48.0,102941.0,91.0,0.0,0,1,0.0,0.0
tt1537401,8814,Leap Year,2010.0,23,133,47.0,131974.0,101.0,0.0,0,1,0.0,7.0
tt1540128,11234,Playing for Keeps,2012.0,4,90,41.0,20504.0,106.0,0.0,0,1,0.0,1.0
tt1540741,2131,A Single Shot,2013.0,51,47,31.0,4593.0,116.0,0.0,0,1,0.0,0.0
tt1545660,8560,Knights of Badassdom,2014.0,67,15,37.0,4362.0,85.0,0.0,0,1,1.0,1.0
tt1549589,5650,Elles,2012.0,23,61,27.0,3588.0,96.0,0.0,0,1,1.0,3.0
tt1550312,4008,Café de Flore,2012.0,63,54,75.0,4002.0,120.0,0.0,0,1,1.0,0.0
tt1554091,2011,A Better Life,2011.0,85,105,79.0,12287.0,98.0,1.0,1,1,0.0,0.0
tt1554414,13992,The Dish & The Spoon,2012.0,58,12,51.0,228.0,92.0,0.0,0,1,1.0,0.0
tt1556190,10558,Nostalgia for the Light,2011.0,100,46,84.0,3536.0,90.0,1.0,1,1,1.0,0.0
tt1558250,6513,GasLand,2010.0,98,40,85.0,8464.0,107.0,1.0,1,1,0.0,0.0
tt1560957,7698,I Want Your Money,2010.0,13,8,68.0,2039.0,92.0,0.0,0,1,0.0,0.0
tt1562859,6765,Golmaal 3,2010.0,38,8,50.0,993.0,143.0,0.0,0,1,0.0,12.0
tt1566648,15945,Waiting for Superman,2010.0,90,118,84.0,17955.0,103.0,1.0,1,1,0.0,8.0
tt1568150,8209,Joan Rivers: A Piece Of Work,2010.0,92,107,82.0,12424.0,84.0,1.0,1,1,0.0,0.0
tt1568334,14952,The Tillman Story,2010.0,93,88,91.0,3735.0,95.0,1.0,1,1,0.0,1.0
tt1568343,14291,The Humbling,2015.0,52,60,28.0,1199.0,102.0,0.0,0,1,1.0,10.0
tt1568346,14158,The Girl with the Dragon Tattoo,2011.0,86,243,86.0,118787.0,157.0,1.0,1,1,0.0,1.0
tt1582271,14174,The Good Doctor,2012.0,66,29,31.0,4023.0,90.0,0.0,0,1,1.0,1.0
tt1582507,7494,House at the End of the Street,2012.0,12,65,41.0,57323.0,101.0,0.0,0,1,0.0,0.0
tt1584016,4159,Catfish,2010.0,80,152,70.0,25681.0,86.0,1.0,1,1,0.0,1.0
tt1588170,2360,I Saw the Devil,2011.0,80,82,87.0,18231.0,143.0,1.0,1,1,1.0,1.0
tt1588878,14446,The Late Bloomer,2016.0,20,10,22.0,448.0,90.0,0.0,0,1,0.0,0.0
tt1592527,13777,The Black Power Mixtape 1967-1975,2011.0,92,50,86.0,1271.0,92.0,1.0,1,1,0.0,8.0
tt1594917,2327,Age of the Dragons,2011.0,9,11,7.0,1402.0,91.0,0.0,0,1,0.0,0.0
tt1596343,5977,Fast Five,2011.0,77,198,83.0,139528.0,131.0,1.0,1,1,0.0,1.0
tt1598828,10733,One for the Money,2012.0,2,53,42.0,36855.0,91.0,0.0,0,1,0.0,0.0
tt1600196,14008,The Drop,2014.0,89,196,76.0,34435.0,106.0,1.0,1,1,0.0,0.0
tt1602613,10753,Only God Forgives,2013.0,41,160,37.0,26343.0,89.0,0.0,0,1,0.0,1.0
tt1606392,16345,Win Win,2011.0,94,174,85.0,32010.0,106.0,1.0,1,1,0.0,0.0
tt1611224,2203,Abraham Lincoln: Vampire Hunter,2012.0,34,188,50.0,242433.0,105.0,0.0,0,1,0.0,0.0
tt1612774,12004,Rubber,2011.0,69,86,46.0,13873.0,85.0,0.0,0,1,1.0,3.0
tt1613023,3154,Beats Rhymes & Life: The Travels of a Tribe Called Quest,2011.0,90,59,90.0,4008.0,98.0,1.0,1,1,0.0,1.0
tt1613062,14589,The Music Never Stopped,2011.0,67,48,81.0,2495.0,105.0,0.0,0,1,0.0,0.0
tt1613750,8579,Kon Tiki,2013.0,81,78,77.0,13137.0,101.0,1.0,1,1,1.0,17.0
tt1617620,2071,A Horrible Way to Die,2011.0,60,10,35.0,608.0,87.0,0.0,0,1,1.0,0.0
tt1617661,8324,Jupiter Ascending,2015.0,27,258,38.0,95157.0,125.0,0.0,0,1,0.0,2.0
tt1623757,9339,Machete Maidens Unleashed!,,88,8,73.0,535.0,85.0,1.0,0,1,,1.0
tt1629242,4100,Careful What You Wish For,2016.0,17,24,62.0,2712.0,91.0,0.0,0,1,1.0,0.0
tt1638002,9264,"Love, Rosie",2015.0,33,55,63.0,9340.0,102.0,0.0,0,1,1.0,0.0
tt1640218,5825,Evidence,2013.0,6,17,28.0,636.0,94.0,0.0,0,1,1.0,16.0
tt1640486,7926,Inside Out,2011.0,25,12,23.0,396.0,90.0,0.0,0,1,0.0,3.0
tt1640711,2049,A Few Best Men,,15,39,36.0,2225.0,97.0,0.0,0,1,,0.0
tt1646987,4430,Wrath of the Titans,2012.0,27,172,49.0,158072.0,99.0,0.0,0,1,0.0,0.0
tt1648190,13937,The Dark Tower,2017.0,16,265,45.0,41711.0,,0.0,0,1,0.0,
