tconst,averageRating,numVotes
tt12861508,3.0,5818
tt1286154,3.2,1841
tt1286159,7.2,2227
tt1286163,3.9,3408
tt1286537,7.8,53203
tt1287468,4.4,17183
tt12882620,4.8,4512
tt1288461,7.6,2204
tt1288637,4.8,2720
tt12888462,8.1,70659
tt1289403,7.3,57580
tt1289406,7.2,94424
tt1289437,3.9,2935
tt1290138,5.9,6709
tt1290400,4.5,2900
tt1291150,5.8,229324
tt1291545,4.8,1228
tt1291547,5.7,8281
tt1291549,5.8,2700
tt1292703,7.7,19246
tt12934748,6.8,1179
tt1293751,7.6,1687
tt1294136,5.1,1741
tt1294182,7.9,1084
tt1294970,5.7,25325
tt1295060,5.6,1517
tt1296373,5.4,1887
tt1296869,5.0,5230
tt1296899,5.5,9189
tt12969078,7.6,4271
tt12987894,7.2,37259
tt1301990,5.7,3692
tt1302011,7.3,353863
tt1302067,4.6,24616
tt1303773,3.4,445
tt1305591,5.4,25258
tt1305806,8.2,240833
tt1305869,5.4,3606
tt13065386,7.6,3497
tt13067292,3.5,3178
tt13069986,4.8,24494
tt1307442,3.9,880
tt1307861,7.1,2783
tt1307873,5.4,7640
tt1307963,7.4,1765
tt1307989,2.6,1941
tt1308729,5.7,54238
tt1309000,1.3,10102
tt13095604,7.4,5005
tt13102440,7.6,1935
tt13105824,7.1,2067
tt1311067,4.8,63839
tt1313092,7.2,63181
tt13131186,6.1,5321
tt1313139,5.8,14161
tt13131636,5.7,4827
tt1313230,5.9,1891
tt1314177,5.7,7960
tt1314239,4.0,1737
tt13150630,7.2,7547
tt1315981,7.5,121868
tt1316622,5.3,17366
tt1318514,7.6,603448
tt1319722,5.6,3651
tt1320082,7.5,19140
tt1320254,8.1,1444
tt1320261,4.9,77517
tt1320291,5.8,22396
tt1321509,5.7,56868
tt1322306,4.9,3877
tt1323044,4.4,1794
tt1323594,7.6,628770
tt1324059,7.6,37039
tt13242960,7.5,4238
tt13249198,7.5,2169
tt1325723,4.7,4807
tt13265876,3.0,7063
tt1326733,7.5,2575
tt1326972,7.5,26405
tt1327200,4.6,2850
tt1327628,7.2,5448
tt1327819,7.7,2499
tt13279528,5.9,2186
tt13281312,3.0,1955
tt1329177,5.1,1850
tt1331025,7.0,8193
tt13310936,7.1,1809
tt1331307,5.6,13603
tt1332486,5.9,2048
tt1333125,4.4,119852
tt1334102,5.3,30561
tt1334254,7.1,1320
tt1334260,7.1,159590
tt13363828,4.5,4282
tt1336601,4.8,2360
tt1337032,7.3,8262
tt1337117,7.1,2994
tt13372794,5.3,8569
tt13381376,7.3,5887
tt13382698,5.1,3500
tt13392012,4.3,6735
tt1339248,8.2,1413
tt13393728,7.1,2333
tt1340107,7.6,42993
tt1340838,5.7,4745
tt1341167,7.3,90570
tt1341340,5.2,2585
tt13423846,1.0,10324
tt1342402,7.6,2350
tt13428402,7.5,5986
tt13429362,5.1,12774
tt1343046,7.2,2631
tt1343092,7.2,639426
tt1343703,7.4,11102
tt1343704,3.1,5850
tt1343727,7.1,310953
tt13446424,4.8,1738
tt13451792,4.2,1259
tt13453006,7.1,42578
tt1345777,7.3,11394
tt13458600,8.5,1724
tt13462900,5.5,4813
tt1346516,8.3,1144
tt13485172,6.4,3393
tt1349853,7.1,3697
tt1350484,5.6,1618
tt1351177,4.7,1870
tt1351224,4.9,3590
tt1351672,7.4,1867
tt1351784,3.6,2141
tt1352393,6.7,1816
tt1352852,7.5,5244
tt13544716,7.0,7493
tt13551614,7.5,6858
tt1355638,7.1,3957
tt13583144,5.9,5586
tt1359552,7.9,1923
tt13613338,5.9,910
tt13617604,2.9,2950
tt13622180,5.3,1657
tt13624868,3.7,1045
tt1364289,2.9,1911
tt1365048,4.3,3138
tt1365050,7.7,91038
tt13651858,3.8,4108
tt1365471,3.8,1662
tt1365483,4.8,3177
tt1366344,5.6,74764
tt1366687,5.7,1964
tt1368068,7.5,2114
tt1368439,7.7,1425
tt1368440,4.6,9487
tt1368491,7.7,7599
tt1368858,5.3,5001
tt13694628,7.1,12809
tt1369571,3.3,1201
tt1369706,5.5,47229
tt1370212,7.2,3655
tt1370429,7.3,3535
tt13717980,5.5,5217
tt13722764,6.7,2225
tt1374989,5.8,64129
tt1374990,5.9,1771
tt1375789,5.4,18398
tt13758760,7.1,3675
tt13760814,6.9,1621
tt1376213,5.5,7555
tt1376717,7.1,7015
tt1377278,7.4,1926
tt1379182,7.1,122177
tt1381413,5.0,1504
tt1381512,5.3,2800
tt1382339,7.6,2384
tt1382725,7.1,9862
tt1385824,7.4,10689
tt1386925,5.7,9977
tt1388418,5.1,10549
tt1388441,7.3,1706
tt1389072,5.8,137027
tt1389137,7.0,159806
tt1390539,4.9,2021
tt1391034,5.1,19491
tt1391092,7.5,3789
tt1391137,4.8,10793
tt13914000,7.8,4238
tt1392190,8.1,1200137
tt1392197,4.4,18665
tt1392744,4.8,3266
tt13944546,5.6,1273
tt1395054,7.4,20994
tt1396208,4.4,7854
tt1396219,5.3,2894
tt1396221,4.5,9136
tt1396227,7.1,5703
tt1397492,7.2,2087
tt1397511,7.5,1310
tt1397514,5.7,120278
tt1398426,7.8,232855
tt13990280,5.7,1749
tt1399053,4.9,1864
tt1401236,4.3,2014
tt1402488,5.8,50661
tt14034966,7.5,11214
tt1403865,7.6,375041
tt14039582,7.5,75916
tt1403981,7.1,162932
tt1403988,5.0,12842
tt1404830,5.2,1927
tt14053010,6.1,1151
tt1405810,7.2,14050
tt1407049,4.8,10935
tt1407052,7.6,4815
tt1407084,5.6,12954
tt1407927,7.5,3319
tt1408101,7.7,509372
tt14087490,7.4,1251
tt1409004,5.7,6697
tt14097376,7.2,2498
tt1410051,5.8,14260
tt1411277,5.7,1708
tt1411704,5.4,40320
tt1414382,5.8,56654
tt1415290,7.2,1608
tt1416336,4.5,1812
tt1417299,7.9,6465
tt1417592,8.2,8433
tt1418646,7.0,9176
tt1418712,4.9,5962
tt1420558,3.2,1816
tt1422032,7.4,15464
tt1422122,7.8,6427
tt1422184,7.2,3068
tt1422674,5.2,2293
tt1422675,5.8,2795
tt1422800,5.0,2078
tt1424327,7.3,6743
tt1424797,7.4,32564
tt1425252,3.3,1281
tt1425928,5.7,4062
tt1426374,7.4,2649
tt1428459,5.7,4297
tt1428556,5.6,3611
tt1429392,5.9,3145
tt1429429,5.8,1870
tt1430077,3.3,1617
tt1430607,7.1,73457
tt1430612,5.6,45655
tt1431045,8.0,1245729
tt1431122,4.6,3430
tt1431240,3.2,6345
tt14315566,5.1,1553
tt14318430,5.6,5126
tt1433528,7.4,2093
tt1433822,4.1,21165
tt1434423,7.4,4509
tt1434443,7.1,5612
tt1434447,7.5,24756
tt1436372,4.0,1671
tt1436559,4.8,9730
tt14372240,8.2,5651
tt1438173,5.2,21001
tt1438216,7.1,6174
tt1438298,7.4,20756
tt1438461,4.9,4036
tt1438522,5.5,3435
tt1438535,5.7,3065
tt1440732,5.4,19848
tt14418234,7.6,10117
tt1441912,7.3,37896
tt1441953,7.2,31775
tt14430410,6.9,1557
tt14433246,3.3,1547
tt1447793,5.8,6113
tt1447972,5.8,11916
tt1448762,4.3,2767
tt1450321,7.0,121845
tt1451763,3.6,5008
tt1452628,4.9,28265
tt1453245,5.1,5337
tt1453405,7.2,421899
tt14539726,7.7,3523
tt1454029,8.1,526198
tt1454545,7.5,2975
tt1455151,7.2,7935
tt14565414,4.1,2201
tt1456660,7.3,2993
tt1459040,7.6,4822
tt14598754,7.3,8870
tt1462014,7.4,1966
tt1462411,5.7,2192
tt1462757,4.9,2458
tt1464174,4.5,31216
tt1464535,5.1,5004
tt1466054,7.2,2610
tt1467273,7.0,5640
tt1467304,4.4,96126
tt1467391,4.3,3539
tt1470023,5.6,49980
tt14700948,5.9,4859
tt1472195,4.7,1977
tt14723224,1.5,40896
tt1473357,5.9,2862
tt1475400,5.8,2012
tt1477076,5.5,117837
tt1477715,7.2,43071
tt14781176,5.3,5300
tt1478800,3.8,1375
tt1478839,7.6,48108
tt1480649,5.3,1452
tt1480658,5.7,1571
tt14810692,7.0,8421
tt1481363,7.0,5084
tt1483820,5.6,4128
tt1483821,3.8,2061
tt1484114,7.5,1783
tt1484521,4.0,1151
tt1485698,7.3,5637
tt1485749,7.1,4572
tt1485763,7.4,8405
tt1486185,5.4,119257
tt14868676,3.1,1226
tt1487275,8.0,2560
tt14878948,1.3,20743
tt14880258,5.0,2055
tt1488163,4.9,5950
tt14888874,8.7,18479
tt1489946,3.3,1807
tt1490017,7.7,412992
tt1490759,5.6,1463
tt1490785,5.8,8988
tt14923112,8.5,8930
tt1492705,5.2,1953
tt1493157,4.0,2669
tt1496380,7.9,2811
tt1496422,5.7,41701
tt1498858,7.5,2885
tt15010478,7.5,4435
tt1501298,8.5,3826
tt1502396,7.2,2766
tt1502404,5.4,106453
tt1502417,4.2,1716
tt1503096,4.5,1704
tt1504300,7.0,2091
tt1504319,5.4,1939
tt1504320,8.0,731129
tt15062890,5.3,1322
tt1506999,5.8,92780
tt1507005,7.2,3061
tt15085794,7.3,2988
tt15094256,4.4,1310
tt15094392,7.3,1967
tt1509732,5.1,4609
tt1509788,4.3,2614
tt1510274,5.5,1384
tt1510906,7.2,7752
tt1513713,7.3,7272
tt1514041,5.8,11248
tt15141242,8.6,1134
tt15145772,7.5,1968
tt1515091,7.4,500701
tt1516593,7.1,1177
tt1517225,7.3,2985
tt1519245,5.4,1568
tt15192796,8.4,1442
tt1519461,4.3,15948
tt15198608,4.4,10305
tt1520498,1.6,15700
tt1520956,4.4,1790
tt1521877,7.1,1215
tt1522846,3.3,3132
tt1523267,3.9,4384
tt1523415,6.9,2659
tt1523485,4.2,1353
tt1524131,5.1,2762
tt1524134,3.7,1694
tt1526284,5.5,5611
tt15264532,8.2,4454
tt1527186,7.1,207302
tt1527211,7.4,1901
tt1528734,7.6,4867
tt1529240,4.7,1659
tt1529252,7.1,4074
tt1530509,3.8,47345
tt1532382,5.6,2006
tt1532503,7.2,97205
tt1533084,4.2,5384
tt1533089,7.5,3651
tt1534084,4.5,1108
tt1535020,7.2,1622
tt1535109,7.8,517477
tt1535432,5.2,1247
tt15354498,6.6,1105
tt1535566,5.1,1846
tt1535612,5.1,18620
tt1536044,5.7,115060
tt1536410,5.7,20893
tt1537401,5.8,3025
tt1537715,5.8,2610
tt1537717,5.2,2169
tt1537772,4.7,1887
tt1539997,7.4,1239
tt1540005,4.4,1767
tt1540128,5.7,32242
tt1540741,5.7,12378
tt1541123,5.3,1918
tt15412176,7.0,3562
tt1543459,4.5,1450
tt1543701,7.7,1309
tt1544578,5.5,1348
tt1545328,5.5,2461
tt1545660,5.6,22435
tt1545754,5.3,17373
tt15458036,6.8,1336
tt1546653,7.2,2276
tt1547230,4.4,3632
tt1549589,5.6,7958
tt1550312,7.3,17323
tt15528002,8.0,2336
tt1554091,7.2,17060
tt1554414,5.8,1474
tt1556190,7.6,6528
tt1557843,2.8,1606
tt1558250,7.6,11229
tt1559027,4.4,2367
tt1559036,5.9,3936
tt1560957,4.6,1330
tt1560978,4.3,2116
tt1562563,3.7,1470
tt1562567,5.2,2598
tt1562859,5.7,11296
tt1563719,5.1,7325
tt1564369,2.9,1144
tt1564777,5.2,18049
tt1564916,5.7,2642
tt1565064,4.7,5539
tt1565068,7.2,3011
tt1566648,7.4,11760
tt1567312,5.0,1201
tt1567448,7.4,41024
tt1568139,4.3,2045
tt1568150,7.3,3904
tt1568323,4.5,1262
tt1568334,7.7,5570
tt1568343,5.5,7546
tt1568346,7.8,526162
tt15686202,5.5,868
tt1568929,4.4,1171
tt1569364,5.6,5758
tt15694846,8.0,1079
tt1570538,5.4,1880
tt1570619,3.1,6183
tt1570732,5.2,6051
tt15715122,5.1,3222
tt1571724,7.1,7776
tt1572311,3.0,16871
tt1573478,7.6,2161
tt1576440,5.8,6337
tt15767726,3.9,2861
tt1577055,4.7,2109
tt1578275,5.3,58683
tt1578882,5.0,11366
tt1579232,3.5,5378
tt1580426,5.7,7287
tt1582271,5.5,7676
tt1582507,5.5,84369
tt1582546,7.5,3646
tt1582604,6.0,2291
tt1583323,7.8,2773
tt1584016,7.1,44321
tt1584131,3.5,1367
tt1584813,7.4,3903
tt1584941,5.5,1601
tt1584943,3.7,1164
tt1586001,7.2,7942
tt1586753,5.6,1461
tt1587729,7.3,6099
tt1588170,7.8,164058
tt1588358,7.2,2720
tt1588878,5.2,10955
tt1589427,6.0,1285
tt1590089,7.7,44891
tt1590129,8.5,2497
tt1590796,5.7,2170
tt1591504,4.0,2199
tt1592292,7.5,5842
tt1592527,7.6,2600
tt1594917,3.4,4656
tt1596343,7.3,431377
tt1596722,2.8,1287
tt1598828,5.3,45303
tt1600196,7.0,169474
tt1600429,3.8,1576
tt1600701,5.3,2539
tt1601792,8.7,4395
tt1601798,5.9,1270
tt1601814,5.4,1179
tt1601823,4.8,2047
tt1602479,7.1,3043
tt1602572,7.4,2603
tt1602613,5.7,122483
tt16027122,7.8,2061
tt1603257,4.7,26689
tt1603362,8.4,3602
tt16058566,3.7,2000
tt1606390,5.4,2868
tt1606392,7.1,56236
tt1607577,5.6,1087
tt1608516,7.2,3041
tt1608776,5.8,1341
tt1609168,8.1,7600
tt1609808,3.5,1318
tt1610996,5.8,21608
tt1611224,5.9,167853
tt1612608,5.7,1663
tt1612774,5.7,42729
tt1612782,5.4,2683
tt1613023,7.6,4181
tt1613062,7.5,8988
tt1613092,7.2,3440
tt1613750,7.1,54319
tt1615075,4.1,4448
tt1616543,7.1,1439
tt1617145,4.6,2245
tt1617178,7.0,1963
tt1617620,5.2,4027
tt1617661,5.3,201082
tt1618448,8.1,8440
tt1620449,4.9,7304
tt1620680,4.3,49750
tt1620933,8.2,39920
tt1620981,5.9,49242
tt1621039,5.8,28332
tt16211650,8.5,2436
tt1621642,7.1,2160
tt1622991,2.8,1251
tt16235128,6.0,678
tt1623757,7.3,1874
tt1623777,7.2,668
tt1623780,1.4,3736
tt1625150,7.1,10900
tt1629242,5.6,9284
tt1629715,7.3,19771
tt1630564,4.3,2713
tt1631867,7.9,799610
tt1633356,4.1,28230
tt1634121,5.4,21893
tt1636780,7.7,2620
tt1638002,7.1,167746
tt1638894,5.6,4793
tt1640202,4.5,5607
tt1640218,5.0,5750
tt1640484,5.7,12043
tt1640486,4.5,1958
tt1640548,5.8,26077
tt1640711,5.7,13912
tt1645916,5.8,1721
tt1646958,7.5,1702
tt1646973,5.3,8206
tt1646975,7.2,4468
tt1646987,5.7,202849
tt1648190,5.6,155030
tt1648201,6.9,1690
tt1649444,5.0,41052
tt1650042,4.6,3292
tt1650044,4.8,2630
tt1650048,7.6,23128
tt1650427,4.9,1321
tt1650453,7.4,8475
tt1650536,5.8,10257
tt1650844,7.3,6697
tt1651065,2.7,1156
tt1651118,7.6,1678
tt1651143,5.9,1257
tt1651323,2.3,5240
tt1653700,5.8,7661
tt1653913,5.2,1870
tt1655460,5.6,82745
tt1656170,5.1,2126
tt1656171,3.6,20788
tt1656186,5.5,47574
tt1657283,5.2,7954
tt1658797,5.4,5556
tt1658820,4.8,1686
tt1659343,5.1,22256
tt1661031,7.1,5248
tt1661099,5.5,7648
tt1662293,4.4,5417
tt1662557,7.4,10773
tt1663202,8.0,943138
tt1663207,5.8,21002
tt1663222,2.3,1616
tt1663628,5.2,2183
tt1663673,5.6,1805
tt1664664,3.3,1925
tt1665011,4.8,1540
tt1666185,5.9,26157
tt1666186,3.5,54670
tt1666287,5.8,1374
tt1666335,5.9,9843
tt1667076,4.8,3400
tt1667150,5.5,1453
tt1667353,5.6,94887
tt1667354,7.3,8567
tt1668191,7.4,39222
tt1668200,7.5,18646
tt1668209,5.6,1684
tt1670269,5.2,1379
tt1670345,7.2,766295
tt1670703,8.2,1620
tt1674775,5.5,1675
tt1674785,7.2,2673
tt1675161,5.5,5048
tt1675192,7.3,115148
tt1677720,7.4,538076
tt1678040,5.1,1148
tt1678051,4.3,7707
tt1680019,7.3,3621
tt1680089,5.5,1824
tt1680099,5.7,2630
tt1680136,7.1,12312
tt1680140,5.4,1645
tt1682181,7.3,10665
tt1683042,7.1,1582
tt1683876,7.7,9493
tt1684548,3.5,1408
tt1684564,4.3,2352
tt1684913,7.3,1911
tt1686039,5.7,15974
tt1686067,7.2,4349
tt1687247,7.6,15768
tt1691152,7.2,7683
tt1692190,7.7,13707
tt1692928,8.2,4494
tt1693843,4.5,2501
tt1694020,5.8,41582
tt1695800,8.2,6665
tt1696190,7.0,3112
tt1697800,4.6,5829
tt1698648,5.7,16470
tt1699135,5.8,3517
tt1699755,5.4,5236
tt1701976,7.3,2358
tt1702014,7.9,29435
tt1702443,1.7,76583
tt1703049,7.4,6293
tt1705120,7.2,4029
tt1705772,7.7,17653
tt1705786,7.3,20686
tt1705952,4.8,13353
tt1706433,7.0,2552
tt1706620,7.1,418480
tt1707391,4.7,6001
tt1707392,5.3,10483
tt1708532,5.0,22102
tt1709143,5.5,40602
tt1710417,5.5,9114
tt1711525,5.9,94084
tt1712159,3.9,12771
tt1712578,5.7,4871
tt1713476,5.7,32588
tt1714014,7.4,6481
tt1714203,3.8,47754
tt1714206,7.0,168020
tt1714917,7.2,6983
tt1715210,7.2,4359
tt1715320,4.9,2438
tt1715802,8.2,2120
tt1715853,7.1,1893
tt1716753,3.6,2726
tt1718158,3.9,4516
tt1718915,4.8,2209
tt1719665,1.3,1928
tt1720254,4.9,6830
tt1720621,5.8,2057
tt1721677,7.7,2456
tt1722426,3.2,1794
tt1722450,7.3,5218
tt1723124,5.2,6145
tt1723596,7.4,1178
tt1723642,5.5,4675
tt1724970,5.3,24924
tt1725969,7.7,4400
tt1727252,5.5,5156
tt1727360,4.9,3665
tt1727388,7.4,163539
tt1727516,5.7,8289
tt1727523,5.4,2179
tt1727824,7.9,640882
tt1728179,5.1,5951
tt1728620,7.2,2419
tt1728976,3.1,2041
tt1728986,5.7,10908
tt1729637,4.8,30570
tt1730687,5.2,4090
tt1731697,5.2,34171
tt1731701,5.4,24445
tt1733578,3.8,2575
tt1734477,7.6,2504
tt1735839,5.6,1822
tt1735907,5.1,6513
tt1737674,7.3,1535
tt1738293,7.3,3291
tt1740476,3.5,1748
tt1740725,4.6,3216
tt1741243,5.9,12676
tt1742334,5.7,68846
tt1744885,5.6,3382
tt1745672,3.6,4100
tt1745710,7.7,1344
tt1753549,7.6,3514
tt1753584,5.2,5217
tt1753640,5.1,2478
tt1753899,5.6,1975
tt1754029,2.5,2597
tt1754320,7.2,1367
tt1754506,4.2,1423
tt1754656,7.6,71065
tt1754811,2.7,5033
tt1754920,7.4,4854
tt1754944,5.1,2565
tt1756476,7.4,14844
tt1756799,5.2,13771
tt1758795,5.8,44068
tt1764366,3.2,4614
tt1764614,4.9,3624
tt1764625,5.9,9777
tt1764657,7.9,2020
tt1767319,3.1,5516
tt1767382,5.2,25656
tt1772250,7.3,49242
tt1772271,5.9,5316
tt1772872,5.3,2664
tt1773109,5.8,4910
tt1774591,5.8,5568
tt1776086,7.0,1734
tt1776222,7.1,2526
tt1777612,4.2,1821
tt1778931,7.1,2398
tt1780798,5.7,29327
tt1780967,6.0,11158
tt1781775,4.5,6573
tt1781812,5.2,4792
tt1781866,5.3,1250
tt1783244,4.4,2189
tt1783423,5.6,7945
tt1783721,6.9,1216
tt1784538,7.5,3921
tt1784575,7.3,13693
tt1784670,3.8,1194
tt1785288,5.7,3739
tt1785635,4.9,14262
tt1785669,3.3,3734
tt1787725,7.1,3397
tt1787837,7.9,2407
tt1787988,7.3,48400
tt1789083,8.1,4629
tt1790867,7.2,2137
tt1791681,3.8,2691
tt1792543,5.2,4572
tt1793223,5.6,2493
tt1793931,5.5,4662
tt1794886,5.9,2986
tt1796603,2.8,1288
tt1796652,7.5,2358
tt1797346,3.9,2063
tt1798188,7.4,58831
tt1798243,7.4,20102
tt1800241,7.2,517419
tt1800351,5.1,1413
tt1800372,7.4,4468
tt1801071,8.1,8196
tt1801552,4.8,18369
tt1805263,7.9,5181
tt1806913,5.0,13232
tt1806954,7.0,1634
tt1806975,5.2,1645
tt1807022,8.0,2895
tt1807950,7.2,20522
tt1807958,5.8,1338
tt1808223,7.4,26862
tt1809387,8.3,1628
tt1810602,5.9,1775
tt1810697,5.3,13001
tt1813609,4.8,3040
tt1814621,5.7,37086
tt1814642,8.2,2118
tt1814836,7.4,8735
tt1815746,3.8,1533
tt1815782,5.9,3050
tt1816608,4.6,6211
tt1817232,7.0,6189
tt1817273,7.3,307312
tt1817676,5.6,7176
tt1817771,5.9,14475
tt1821317,8.1,7891
tt1821480,8.1,69696
tt1821682,8.1,5678
tt1822266,8.0,2293
tt1823059,5.6,5402
tt1823202,7.6,2440
tt1824904,4.3,1141
tt1825163,8.0,2394
tt1825683,7.3,903706
tt1826019,8.7,116
tt1826593,5.4,1311
tt1826603,8.1,5036
tt1827512,7.4,29462
tt1827578,5.9,1927
tt1828232,8.3,1373
tt1828289,7.0,2525
tt1828959,5.5,3425
tt1830713,5.3,8161
tt1830786,3.1,3929
tt1830802,8.3,2078
tt1831806,4.7,2537
tt1832382,8.3,276562
tt1832516,2.8,1089
tt1833879,3.9,3896
tt1833888,6.0,2717
tt1836099,7.1,1457
tt1836974,7.5,1650
tt1838544,5.9,48091
tt1839482,5.6,2611
tt1839492,7.2,108839
tt1839522,7.7,5341
tt1839591,5.2,6214
tt1841542,7.5,9292
tt1841642,5.3,17787
tt1843202,5.4,1898
tt1843335,7.9,2439
tt1843866,7.7,966074
tt1844025,3.7,1996
tt1845773,7.5,4596
tt1847713,4.8,1494
tt1847731,7.4,23262
tt1851909,8.1,3049
tt1853563,8.2,6701
tt1853728,8.5,1868817
tt1854506,1.5,1773
tt1854513,7.5,12119
tt1854582,4.2,2502
tt1855199,7.6,290556
tt1855236,5.5,3030
tt1855325,5.3,157994
tt1855401,5.4,10992
tt1857670,8.2,7188
tt1857766,7.2,1192
tt1857913,5.8,9272
tt1858481,5.7,7778
tt1859438,7.6,6664
tt1860355,7.7,7505
tt1861982,7.1,3192
tt1862472,5.8,9167
tt1863192,7.4,4851
tt1863201,5.0,4578
tt1863203,4.3,1499
tt1865393,4.9,1906
tt1865425,7.5,5431
tt1865505,8.0,67705
tt1866249,7.2,44956
tt1867091,5.4,1234
tt1867093,5.6,10535
tt1869345,7.7,1818
tt1869425,5.6,1227
tt1869682,7.4,2852
tt1870527,4.3,2600
tt1876277,7.1,23404
tt1877832,7.9,785281
tt1878942,5.7,8738
tt1879032,5.2,13262
tt1881002,5.6,48728
tt1881060,5.3,3823
tt1881109,4.6,3891
tt1883367,2.7,22679
tt1884369,4.7,2311
tt1884457,5.0,4666
tt1886493,4.6,18352
tt1889440,5.5,1920
tt1890375,4.8,3301
tt1891769,7.3,4764
tt1891845,7.2,1437
tt1891884,4.5,7983
tt1891905,4.3,1261
tt1891923,4.6,3287
tt1895315,7.0,48960
tt1895484,8.2,2398
tt1899285,4.4,2360
tt1900908,5.6,7686
tt1901024,4.6,21418
tt1906329,5.8,5623
tt1907731,5.3,5338
tt1907779,4.5,6175
tt1909726,2.1,1183
tt1910498,2.1,1323
tt1911662,4.9,16428
tt1912982,5.3,3068
tt1919174,7.2,1383
tt1920849,5.3,50245
tt1921149,7.1,23588
tt1922612,5.6,6204
tt1922679,5.3,1876
tt1924396,7.8,136479
tt1925421,7.3,15914
tt1925435,5.4,9939
tt1925466,4.9,1632
tt1925479,5.5,6152
tt1925518,5.3,7946
tt1927068,5.2,1880
tt1927077,7.1,5203
tt1928330,5.5,20290
tt1928340,5.6,24568
tt1930294,4.8,10302
tt1931551,3.3,1248
tt1932767,7.4,29337
tt1934452,3.6,1315
tt1934458,4.5,3101
tt1935065,5.8,5424
tt1935089,5.8,4719
tt1935109,8.9,2770
tt1935156,8.0,29246
tt1935194,5.4,17972
tt1935302,4.3,11673
tt1935896,4.7,21276
tt1935897,4.8,16679
tt1937092,4.3,1469
tt1937133,5.8,6372
tt1937339,7.7,7030
tt1937449,5.6,8232
tt1943014,4.3,1364
tt1945039,7.8,1280
tt1946298,5.7,3028
tt1946310,5.8,2280
tt1946502,5.2,8491
tt1947998,3.8,1883
tt1949548,5.0,4780
tt1949605,4.9,1691
tt1950186,8.1,564276
tt1950235,5.9,26977
tt1954258,7.2,3056
tt1954470,8.2,113430
tt1954701,7.3,18237
tt1957886,5.3,1633
tt1957938,4.4,1945
tt1959490,5.8,275921
tt1961324,5.6,1613
tt1964624,7.3,35848
tt1965162,5.4,2463
tt1965308,5.7,10495
tt1966359,5.5,23536
tt1966385,5.6,2559
tt1969959,2.0,1430
tt1971514,6.1,1418
tt1972646,7.1,1191
tt1972819,5.7,4239
tt1979283,5.7,1944
tt1979319,7.4,31116
tt1980219,5.7,1393
tt1980986,5.5,17763
tt1981107,7.0,21327
tt1982882,4.1,1792
tt1985017,5.3,7932
tt1986180,5.1,1239
tt1988573,5.2,2146
tt1988733,7.3,1466
tt1988774,7.4,2251
tt1989674,4.6,1386
tt1990352,7.2,1263
tt1991245,5.1,70493
tt1992258,5.9,5982
tt1993391,3.6,3128
tt1996226,2.6,3690
tt1997455,7.7,1611
tt1998204,7.9,1624
tt1999167,7.1,6656
tt1999192,7.3,6697
tt1999995,5.7,49554
tt2005151,7.1,294888
tt2005363,5.8,6032
tt2006721,4.6,1644
tt2006801,2.4,1626
tt2007387,7.3,7522
tt2007413,5.7,1388
tt2008006,7.5,6649
tt2008513,7.6,3513
tt2011276,5.4,12005
tt2011971,7.5,21830
tt2014260,7.4,1209
tt2014319,4.0,2300
tt2014338,7.6,13870
tt2015381,8.0,1355817
tt2022522,8.2,1463
tt2024544,8.1,783145
tt2027154,4.6,1725
tt2028530,8.0,11491
tt2034139,4.0,17600
tt2034761,5.8,1939
tt2034800,5.9,158589
tt2036416,7.5,12363
tt2039338,5.2,53934
tt2040367,5.1,1455
tt2040560,5.7,26357
tt2042568,7.4,171416
tt2043865,5.7,2043
tt2043887,3.9,787
tt2043971,4.3,1194
tt2043979,7.6,4219
tt2044774,8.5,2849
tt2048726,7.9,3824
tt2048877,7.2,4375
tt2049543,5.4,11725
tt2053423,4.6,1711
tt2053463,7.0,204684
tt2055709,5.5,6293
tt2056692,4.1,875
tt2057920,3.7,1418
tt2057931,7.4,1550
tt2060525,5.4,3130
tt2061702,7.8,25078
tt2061822,4.1,2482
tt2061869,4.7,2697
tt2062700,5.6,23962
tt2062969,7.0,7561
tt2062996,7.1,3696
tt2063013,5.5,2203
tt2064816,4.7,2107
tt2064849,5.6,3886
tt2064968,5.4,14191
tt2066051,7.3,208117
tt2069100,7.4,8444
tt2069797,5.7,11836
tt2070649,8.0,27041
tt2071441,6.0,2140
tt2071491,1.5,5221
tt2072029,4.0,1310
tt2072230,5.0,16451
tt2072233,5.6,36401
tt2072933,5.6,5632
tt2073086,7.4,4947
tt2076220,7.0,51128
tt2076372,5.0,1658
tt2077886,8.8,10789
tt2078599,7.3,3106
tt2078644,7.6,2087
tt2079571,7.1,1317
tt2080374,7.2,186680
tt2081194,4.4,4099
tt2081437,5.9,9705
tt2081438,2.4,2010
tt2082180,7.7,12483
tt2082197,8.1,93212
tt2082262,5.7,4755
tt2082415,5.7,4437
tt2082496,7.2,1168
tt2083379,5.6,6505
tt2084093,5.2,1253
tt2084934,4.9,1692
tt2085752,5.3,2066
tt2085783,8.2,1870
tt2088003,5.4,37072
tt2088012,7.3,1372
tt2091325,4.5,5472
tt2091478,5.1,12973
tt2094767,5.6,2515
tt2095649,5.7,22132
tt2098627,4.4,1774
tt2102496,4.4,9033
tt2103254,4.9,56793
tt2103281,7.6,509567
tt2104994,8.0,1964
tt2106361,5.8,74042
tt2106671,7.1,4247
tt2106675,2.7,1485
tt2107648,5.6,4652
tt2107814,5.7,4497
tt2107850,7.4,1213
tt2109184,4.7,73664
